"season","season_type","week","poll","rank","teamId","school","conference","first_place_votes","points"
2014,"regular",11,"Playoff Committee Rankings",13,158,"Nebraska","Big Ten",0,0
2014,"regular",11,"Playoff Committee Rankings",14,194,"Ohio State","Big Ten",0,0
2014,"regular",11,"Playoff Committee Rankings",15,201,"Oklahoma","Big 12",0,0
2014,"regular",11,"Playoff Committee Rankings",16,99,"LSU","SEC",0,0
2014,"regular",11,"Playoff Committee Rankings",17,254,"Utah","Pac-12",0,0
2014,"regular",11,"Playoff Committee Rankings",18,26,"UCLA","Pac-12",0,0
2014,"regular",11,"Playoff Committee Rankings",19,12,"Arizona","Pac-12",0,0
2014,"regular",11,"Playoff Committee Rankings",20,61,"Georgia","SEC",0,0
2014,"regular",11,"Playoff Committee Rankings",21,228,"Clemson","ACC",0,0
2014,"regular",11,"Playoff Committee Rankings",22,150,"Duke","ACC",0,0
2014,"regular",11,"Playoff Committee Rankings",23,277,"West Virginia","Big 12",0,0
2014,"regular",11,"Playoff Committee Rankings",24,59,"Georgia Tech","ACC",0,0
2014,"regular",11,"Playoff Committee Rankings",25,275,"Wisconsin","Big Ten",0,0
2014,"regular",12,"AFCA Division II Coaches Poll",1,2364,"Minnesota State Mankato","Northern Sun",29,772
2014,"regular",12,"AFCA Division II Coaches Poll",2,134,"Minnesota Duluth","Northern Sun",0,738
2014,"regular",12,"AFCA Division II Coaches Poll",3,2331,"Lenoir-Rhyne","South Atlantic",1,713
2014,"regular",12,"AFCA Division II Coaches Poll",4,2222,"Ferris State","GLIAC",1,681
2014,"regular",12,"AFCA Division II Coaches Poll",5,2071,"Bloomsburg","Pennsylvania State Athletic",0,647
2014,"regular",12,"AFCA Division II Coaches Poll",6,90,"Pittsburg St","Mid America",0,609
2014,"regular",12,"AFCA Division II Coaches Poll",7,138,"Northwest Missouri St","Mid America",0,578
2014,"regular",12,"AFCA Division II Coaches Poll",8,2570,"CSU Pueblo","Rocky Mountain",0,535
2014,"regular",12,"AFCA Division II Coaches Poll",9,2888,"Ouachita Baptist","Great American",0,510
2014,"regular",12,"AFCA Division II Coaches Poll",10,2736,"Winston-Salem","CIAA",0,448
2014,"regular",12,"AFCA Division II Coaches Poll",11,2477,"Ohio Dominican","GLIAC",0,446
2014,"regular",12,"AFCA Division II Coaches Poll",12,2148,"Concord University","Mountain East",0,420
2014,"regular",12,"AFCA Division II Coaches Poll",13,2170,"Delta State","Gulf South",0,419
2014,"regular",12,"AFCA Division II Coaches Poll",14,2271,"Henderson State","Great American",0,360
2014,"regular",12,"AFCA Division II Coaches Poll",15,2453,"North Alabama","Gulf South",0,357
2014,"regular",12,"AFCA Division II Coaches Poll",16,2264,"Harding University","Great American",0,321
2014,"regular",12,"AFCA Division II Coaches Poll",17,223,"West Chester","Pennsylvania State Athletic",0,267
2014,"regular",12,"AFCA Division II Coaches Poll",18,2894,"Sioux Falls","Northern Sun",0,265
2014,"regular",12,"AFCA Division II Coaches Poll",19,2146,"Colorado School Of Mines","Rocky Mountain",0,219
2014,"regular",12,"AFCA Division II Coaches Poll",20,2392,"Michigan Tech","GLIAC",0,198
2014,"regular",12,"AFCA Division II Coaches Poll",21,2974,"Shepherd","Mountain East",0,163
2014,"regular",12,"AFCA Division II Coaches Poll",22,2049,"Azusa Pacific","Great Northwest",0,136
2014,"regular",12,"AFCA Division II Coaches Poll",23,2292,"Indianapolis","Great Lakes",0,97
2014,"regular",12,"AFCA Division II Coaches Poll",24,2837,"East Texas A&M","Lone Star",0,49
2014,"regular",12,"AFCA Division II Coaches Poll",25,2673,"Valdosta State","Gulf South",0,40
2014,"regular",12,"AP Top 25",1,344,"Mississippi State","SEC",48,1488
2014,"regular",12,"AP Top 25",2,52,"Florida State","ACC",12,1446
2014,"regular",12,"AP Top 25",3,2483,"Oregon","Pac-12",0,1334
2014,"regular",12,"AP Top 25",4,333,"Alabama","SEC",0,1326
2014,"regular",12,"AP Top 25",5,2628,"TCU","Big 12",0,1273
2014,"regular",12,"AP Top 25",6,239,"Baylor","Big 12",0,1193
2014,"regular",12,"AP Top 25",7,9,"Arizona State","Pac-12",0,1142
2014,"regular",12,"AP Top 25",8,194,"Ohio State","Big Ten",0,1086
2014,"regular",12,"AP Top 25",9,2,"Auburn","SEC",0,981
2014,"regular",12,"AP Top 25",10,145,"Ole Miss","SEC",0,948
2014,"regular",12,"AP Top 25",11,158,"Nebraska","Big Ten",0,830
2014,"regular",12,"AP Top 25",12,127,"Michigan State","Big Ten",0,782
2014,"regular",12,"AP Top 25",13,2306,"Kansas State","Big 12",0,742
2014,"regular",12,"AP Top 25",14,26,"UCLA","Pac-12",0,691
2014,"regular",12,"AP Top 25",15,87,"Notre Dame","FBS Independents",0,630
2014,"regular",12,"AP Top 25",16,61,"Georgia","SEC",0,622
2014,"regular",12,"AP Top 25",17,12,"Arizona","Pac-12",0,471
2014,"regular",12,"AP Top 25",18,228,"Clemson","ACC",0,457
2014,"regular",12,"AP Top 25",19,150,"Duke","ACC",0,431
2014,"regular",12,"AP Top 25",20,99,"LSU","SEC",0,429
2014,"regular",12,"AP Top 25",21,276,"Marshall","Conference USA",0,297
2014,"regular",12,"AP Top 25",22,275,"Wisconsin","Big Ten",0,225
2014,"regular",12,"AP Top 25",23,36,"Colorado State","Mountain West",0,128
2014,"regular",12,"AP Top 25",24,59,"Georgia Tech","ACC",0,127
2014,"regular",12,"AP Top 25",25,254,"Utah","Pac-12",0,87
2014,"regular",12,"Coaches Poll",1,344,"Mississippi State","SEC",41,1528
2014,"regular",12,"Coaches Poll",2,52,"Florida State","ACC",20,1496
2014,"regular",12,"Coaches Poll",3,333,"Alabama","SEC",0,1389
2014,"regular",12,"Coaches Poll",4,2483,"Oregon","Pac-12",1,1382
2014,"regular",12,"Coaches Poll",5,2628,"TCU","Big 12",0,1297
2014,"regular",12,"Coaches Poll",6,239,"Baylor","Big 12",0,1223
2014,"regular",12,"Coaches Poll",7,194,"Ohio State","Big Ten",0,1148
2014,"regular",12,"Coaches Poll",8,9,"Arizona State","Pac-12",0,1146
2014,"regular",12,"Coaches Poll",9,2,"Auburn","SEC",0,962
2014,"regular",12,"Coaches Poll",10,145,"Ole Miss","SEC",0,944
2014,"regular",12,"Coaches Poll",11,158,"Nebraska","Big Ten",0,925
2014,"regular",12,"Coaches Poll",12,127,"Michigan State","Big Ten",0,865
2014,"regular",12,"Coaches Poll",13,2306,"Kansas State","Big 12",0,738
2014,"regular",12,"Coaches Poll",14,61,"Georgia","SEC",0,693
2014,"regular",12,"Coaches Poll",15,26,"UCLA","Pac-12",0,662
2014,"regular",12,"Coaches Poll",16,87,"Notre Dame","FBS Independents",0,654
2014,"regular",12,"Coaches Poll",17,228,"Clemson","ACC",0,500
2014,"regular",12,"Coaches Poll",18,12,"Arizona","Pac-12",0,487
2014,"regular",12,"Coaches Poll",19,150,"Duke","ACC",0,466
2014,"regular",12,"Coaches Poll",20,99,"LSU","SEC",0,371
2014,"regular",12,"Coaches Poll",21,276,"Marshall","Conference USA",0,285
2014,"regular",12,"Coaches Poll",22,275,"Wisconsin","Big Ten",0,265
2014,"regular",12,"Coaches Poll",23,59,"Georgia Tech","ACC",0,142
2014,"regular",12,"Coaches Poll",24,201,"Oklahoma","Big 12",0,135
2014,"regular",12,"Coaches Poll",25,36,"Colorado State","Mountain West",0,118
2014,"regular",12,"FCS Coaches Poll",1,324,"Coastal Carolina","Big South",20,639
2014,"regular",12,"FCS Coaches Poll",2,160,"New Hampshire","CAA",4,622
2014,"regular",12,"FCS Coaches Poll",3,55,"Jacksonville State","OVC",2,588
2014,"regular",12,"FCS Coaches Poll",4,2449,"North Dakota State","MVFC",0,582
2014,"regular",12,"FCS Coaches Poll",5,331,"Eastern Washington","Big Sky",0,555
2014,"regular",12,"FCS Coaches Poll",6,222,"Villanova","CAA",0,514
2014,"regular",12,"FCS Coaches Poll",7,2287,"Illinois State","MVFC",0,456
2014,"regular",12,"FCS Coaches Poll",8,2230,"Fordham","Patriot",0,443
2014,"regular",12,"FCS Coaches Poll",9,236,"Chattanooga","Southern",0,442
2014,"regular",12,"FCS Coaches Poll",10,2545,"SE Louisiana","Southland",0,394
2014,"regular",12,"FCS Coaches Poll",11,2377,"McNeese","Southland",0,365
2014,"regular",12,"FCS Coaches Poll",12,2460,"Northern Iowa","MVFC",0,330
2014,"regular",12,"FCS Coaches Poll",13,147,"Montana State","Big Sky",0,316
2014,"regular",12,"FCS Coaches Poll",14,257,"Richmond","CAA",0,297
2014,"regular",12,"FCS Coaches Poll",15,149,"Montana","Big Sky",0,268
2014,"regular",12,"FCS Coaches Poll",16,2754,"Youngstown State","MVFC",0,263
2014,"regular",12,"FCS Coaches Poll",17,108,"Harvard","Ivy",0,258
2014,"regular",12,"FCS Coaches Poll",18,2065,"Bethune-Cookman","MEAC",0,202
2014,"regular",12,"FCS Coaches Poll",19,2571,"South Dakota State","MVFC",0,195
2014,"regular",12,"FCS Coaches Poll",20,2198,"Eastern Kentucky","OVC",0,178
2014,"regular",12,"FCS Coaches Poll",21,2803,"Bryant","NEC",0,132
2014,"regular",12,"FCS Coaches Poll",22,79,"Southern Illinois","MVFC",0,84
2014,"regular",12,"FCS Coaches Poll",23,2729,"William & Mary","CAA",0,65
2014,"regular",12,"FCS Coaches Poll",24,2617,"Stephen F. Austin","Southland",0,48
2014,"regular",12,"FCS Coaches Poll",25,282,"Indiana State","MVFC",0,46
2014,"regular",12,"Playoff Committee Rankings",1,344,"Mississippi State","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",2,2483,"Oregon","Pac-12",0,0
2014,"regular",12,"Playoff Committee Rankings",3,52,"Florida State","ACC",0,0
2014,"regular",12,"Playoff Committee Rankings",4,2628,"TCU","Big 12",0,0
2014,"regular",12,"Playoff Committee Rankings",5,333,"Alabama","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",6,9,"Arizona State","Pac-12",0,0
2014,"regular",12,"Playoff Committee Rankings",7,239,"Baylor","Big 12",0,0
2014,"regular",12,"Playoff Committee Rankings",8,194,"Ohio State","Big Ten",0,0
2014,"regular",12,"Playoff Committee Rankings",9,2,"Auburn","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",10,145,"Ole Miss","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",11,26,"UCLA","Pac-12",0,0
2014,"regular",12,"Playoff Committee Rankings",12,127,"Michigan State","Big Ten",0,0
2014,"regular",12,"Playoff Committee Rankings",13,2306,"Kansas State","Big 12",0,0
2014,"regular",12,"Playoff Committee Rankings",14,12,"Arizona","Pac-12",0,0
2014,"regular",12,"Playoff Committee Rankings",15,61,"Georgia","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",16,158,"Nebraska","Big Ten",0,0
2014,"regular",12,"Playoff Committee Rankings",17,99,"LSU","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",18,87,"Notre Dame","FBS Independents",0,0
2014,"regular",12,"Playoff Committee Rankings",19,228,"Clemson","ACC",0,0
2014,"regular",12,"Playoff Committee Rankings",20,275,"Wisconsin","Big Ten",0,0
2014,"regular",12,"Playoff Committee Rankings",21,150,"Duke","ACC",0,0
2014,"regular",12,"Playoff Committee Rankings",22,59,"Georgia Tech","ACC",0,0
2014,"regular",12,"Playoff Committee Rankings",23,254,"Utah","Pac-12",0,0
2014,"regular",12,"Playoff Committee Rankings",24,245,"Texas A&M","SEC",0,0
2014,"regular",12,"Playoff Committee Rankings",25,135,"Minnesota","Big Ten",0,0
2014,"regular",13,"AFCA Division II Coaches Poll",1,2364,"Minnesota State Mankato","Northern Sun",29,771
2014,"regular",13,"AFCA Division II Coaches Poll",2,134,"Minnesota Duluth","Northern Sun",0,734
2014,"regular",13,"AFCA Division II Coaches Poll",3,2331,"Lenoir-Rhyne","South Atlantic",1,713
2014,"regular",13,"AFCA Division II Coaches Poll",4,2222,"Ferris State","GLIAC",1,688
2014,"regular",13,"AFCA Division II Coaches Poll",5,90,"Pittsburg St","Mid America",0,640
2014,"regular",13,"AFCA Division II Coaches Poll",6,138,"Northwest Missouri St","Mid America",0,607
2014,"regular",13,"AFCA Division II Coaches Poll",7,2888,"Ouachita Baptist","Great American",0,575
2014,"regular",13,"AFCA Division II Coaches Poll",8,2570,"CSU Pueblo","Rocky Mountain",0,569
2014,"regular",13,"AFCA Division II Coaches Poll",9,2477,"Ohio Dominican","GLIAC",0,499
2014,"regular",13,"AFCA Division II Coaches Poll",10,2148,"Concord University","Mountain East",0,496
2014,"regular",13,"AFCA Division II Coaches Poll",11,2170,"Delta State","Gulf South",0,444
2014,"regular",13,"AFCA Division II Coaches Poll",12,2453,"North Alabama","Gulf South",0,410
2014,"regular",13,"AFCA Division II Coaches Poll",13,2264,"Harding University","Great American",0,378
2014,"regular",13,"AFCA Division II Coaches Poll",14,2071,"Bloomsburg","Pennsylvania State Athletic",0,364
2014,"regular",13,"AFCA Division II Coaches Poll",15,223,"West Chester","Pennsylvania State Athletic",0,356
2014,"regular",13,"AFCA Division II Coaches Poll",16,2894,"Sioux Falls","Northern Sun",0,332
2014,"regular",13,"AFCA Division II Coaches Poll",17,2146,"Colorado School Of Mines","Rocky Mountain",0,283
2014,"regular",13,"AFCA Division II Coaches Poll",18,2392,"Michigan Tech","GLIAC",0,275
2014,"regular",13,"AFCA Division II Coaches Poll",19,2049,"Azusa Pacific","Great Northwest",0,212
2014,"regular",13,"AFCA Division II Coaches Poll",20,2736,"Winston-Salem","CIAA",0,135
2014,"regular",13,"AFCA Division II Coaches Poll",21,2673,"Valdosta State","Gulf South",0,132
2014,"regular",13,"AFCA Division II Coaches Poll",22,2271,"Henderson State","Great American",0,122
2014,"regular",13,"AFCA Division II Coaches Poll",23,330,"Virginia St","CIAA",0,72
2014,"regular",13,"AFCA Division II Coaches Poll",23,2025,"Angelo State","Lone Star",0,72
2014,"regular",13,"AFCA Division II Coaches Poll",25,2698,"West Georgia","Gulf South",0,58
2014,"regular",13,"AP Top 25",1,52,"Florida State","ACC",43,1476
2014,"regular",13,"AP Top 25",2,333,"Alabama","SEC",16,1439
2014,"regular",13,"AP Top 25",3,2483,"Oregon","Pac-12",1,1385
2014,"regular",13,"AP Top 25",4,344,"Mississippi State","SEC",0,1289
2014,"regular",13,"AP Top 25",5,2628,"TCU","Big 12",0,1237
2014,"regular",13,"AP Top 25",6,239,"Baylor","Big 12",0,1232
2014,"regular",13,"AP Top 25",7,194,"Ohio State","Big Ten",0,1167
2014,"regular",13,"AP Top 25",8,145,"Ole Miss","SEC",0,1064
2014,"regular",13,"AP Top 25",9,61,"Georgia","SEC",0,948
2014,"regular",13,"AP Top 25",10,127,"Michigan State","Big Ten",0,941
2014,"regular",13,"AP Top 25",11,26,"UCLA","Pac-12",0,876
2014,"regular",13,"AP Top 25",12,2306,"Kansas State","Big 12",0,868
2014,"regular",13,"AP Top 25",13,9,"Arizona State","Pac-12",0,720
2014,"regular",13,"AP Top 25",14,275,"Wisconsin","Big Ten",0,707
2014,"regular",13,"AP Top 25",15,12,"Arizona","Pac-12",0,695
2014,"regular",13,"AP Top 25",16,2,"Auburn","SEC",0,531
2014,"regular",13,"AP Top 25",17,59,"Georgia Tech","ACC",0,523
2014,"regular",13,"AP Top 25",18,276,"Marshall","Conference USA",0,383
2014,"regular",13,"AP Top 25",19,142,"Missouri","SEC",0,376
2014,"regular",13,"AP Top 25",20,254,"Utah","Pac-12",0,349
2014,"regular",13,"AP Top 25",21,158,"Nebraska","Big Ten",0,291
2014,"regular",13,"AP Top 25",22,36,"Colorado State","Mountain West",0,281
2014,"regular",13,"AP Top 25",23,201,"Oklahoma","Big 12",0,206
2014,"regular",13,"AP Top 25",24,30,"USC","Pac-12",0,195
2014,"regular",13,"AP Top 25",25,150,"Duke","ACC",0,85
2014,"regular",13,"Coaches Poll",1,52,"Florida State","ACC",39,1518
2014,"regular",13,"Coaches Poll",2,333,"Alabama","SEC",17,1494
2014,"regular",13,"Coaches Poll",3,2483,"Oregon","Pac-12",6,1434
2014,"regular",13,"Coaches Poll",4,344,"Mississippi State","SEC",0,1296
2014,"regular",13,"Coaches Poll",5,2628,"TCU","Big 12",0,1279
2014,"regular",13,"Coaches Poll",6,239,"Baylor","Big 12",0,1272
2014,"regular",13,"Coaches Poll",7,194,"Ohio State","Big Ten",0,1228
2014,"regular",13,"Coaches Poll",8,145,"Ole Miss","SEC",0,1041
2014,"regular",13,"Coaches Poll",9,127,"Michigan State","Big Ten",0,1030
2014,"regular",13,"Coaches Poll",10,61,"Georgia","SEC",0,981
2014,"regular",13,"Coaches Poll",11,2306,"Kansas State","Big 12",0,880
2014,"regular",13,"Coaches Poll",12,26,"UCLA","Pac-12",0,862
2014,"regular",13,"Coaches Poll",13,12,"Arizona","Pac-12",0,726
2014,"regular",13,"Coaches Poll",14,9,"Arizona State","Pac-12",0,721
2014,"regular",13,"Coaches Poll",15,275,"Wisconsin","Big Ten",0,715
2014,"regular",13,"Coaches Poll",16,59,"Georgia Tech","ACC",0,511
2014,"regular",13,"Coaches Poll",17,2,"Auburn","SEC",0,508
2014,"regular",13,"Coaches Poll",18,276,"Marshall","Conference USA",0,427
2014,"regular",13,"Coaches Poll",19,158,"Nebraska","Big Ten",0,409
2014,"regular",13,"Coaches Poll",20,142,"Missouri","SEC",0,406
2014,"regular",13,"Coaches Poll",21,254,"Utah","Pac-12",0,286
2014,"regular",13,"Coaches Poll",22,201,"Oklahoma","Big 12",0,265
2014,"regular",13,"Coaches Poll",23,36,"Colorado State","Mountain West",0,259
2014,"regular",13,"Coaches Poll",24,30,"USC","Pac-12",0,132
2014,"regular",13,"Coaches Poll",25,150,"Duke","ACC",0,130
2014,"regular",13,"FCS Coaches Poll",1,324,"Coastal Carolina","Big South",20,639
2014,"regular",13,"FCS Coaches Poll",2,160,"New Hampshire","CAA",4,625
2014,"regular",13,"FCS Coaches Poll",3,55,"Jacksonville State","OVC",1,589
2014,"regular",13,"FCS Coaches Poll",4,2449,"North Dakota State","MVFC",1,587
2014,"regular",13,"FCS Coaches Poll",5,331,"Eastern Washington","Big Sky",0,550
2014,"regular",13,"FCS Coaches Poll",6,222,"Villanova","CAA",0,513
2014,"regular",13,"FCS Coaches Poll",7,2287,"Illinois State","MVFC",0,485
2014,"regular",13,"FCS Coaches Poll",8,2230,"Fordham","Patriot",0,446
2014,"regular",13,"FCS Coaches Poll",9,236,"Chattanooga","Southern",0,435
2014,"regular",13,"FCS Coaches Poll",10,2545,"SE Louisiana","Southland",0,426
2014,"regular",13,"FCS Coaches Poll",11,2460,"Northern Iowa","MVFC",0,402
2014,"regular",13,"FCS Coaches Poll",12,147,"Montana State","Big Sky",0,364
2014,"regular",13,"FCS Coaches Poll",13,149,"Montana","Big Sky",0,328
2014,"regular",13,"FCS Coaches Poll",14,108,"Harvard","Ivy",0,271
2014,"regular",13,"FCS Coaches Poll",15,2571,"South Dakota State","MVFC",0,265
2014,"regular",13,"FCS Coaches Poll",16,2198,"Eastern Kentucky","OVC",0,237
2014,"regular",13,"FCS Coaches Poll",17,2377,"McNeese","Southland",0,208
2014,"regular",13,"FCS Coaches Poll",18,282,"Indiana State","MVFC",0,187
2014,"regular",13,"FCS Coaches Poll",19,2729,"William & Mary","CAA",0,176
2014,"regular",13,"FCS Coaches Poll",20,2754,"Youngstown State","MVFC",0,149
2014,"regular",13,"FCS Coaches Poll",21,257,"Richmond","CAA",0,141
2014,"regular",13,"FCS Coaches Poll",22,256,"James Madison","CAA",0,138
2014,"regular",13,"FCS Coaches Poll",23,2016,"Alcorn State","SWAC",0,54
2014,"regular",13,"FCS Coaches Poll",24,2065,"Bethune-Cookman","MEAC",0,45
2014,"regular",13,"FCS Coaches Poll",25,2529,"Sacred Heart","NEC",0,32
2014,"regular",13,"Playoff Committee Rankings",1,333,"Alabama","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",2,2483,"Oregon","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",3,52,"Florida State","ACC",0,0
2014,"regular",13,"Playoff Committee Rankings",4,344,"Mississippi State","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",5,2628,"TCU","Big 12",0,0
2014,"regular",13,"Playoff Committee Rankings",6,194,"Ohio State","Big Ten",0,0
2014,"regular",13,"Playoff Committee Rankings",7,239,"Baylor","Big 12",0,0
2014,"regular",13,"Playoff Committee Rankings",8,145,"Ole Miss","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",9,26,"UCLA","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",10,61,"Georgia","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",11,127,"Michigan State","Big Ten",0,0
2014,"regular",13,"Playoff Committee Rankings",12,2306,"Kansas State","Big 12",0,0
2014,"regular",13,"Playoff Committee Rankings",13,9,"Arizona State","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",14,2,"Auburn","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",15,12,"Arizona","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",16,275,"Wisconsin","Big Ten",0,0
2014,"regular",13,"Playoff Committee Rankings",17,254,"Utah","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",18,59,"Georgia Tech","ACC",0,0
2014,"regular",13,"Playoff Committee Rankings",19,30,"USC","Pac-12",0,0
2014,"regular",13,"Playoff Committee Rankings",20,142,"Missouri","SEC",0,0
2014,"regular",13,"Playoff Committee Rankings",21,201,"Oklahoma","Big 12",0,0
2014,"regular",13,"Playoff Committee Rankings",22,228,"Clemson","ACC",0,0
2014,"regular",13,"Playoff Committee Rankings",23,158,"Nebraska","Big Ten",0,0
2014,"regular",13,"Playoff Committee Rankings",24,97,"Louisville","ACC",0,0
2014,"regular",13,"Playoff Committee Rankings",25,135,"Minnesota","Big Ten",0,0
2014,"regular",14,"AFCA Division II Coaches Poll",1,2364,"Minnesota State Mankato","Northern Sun",29,771
2014,"regular",14,"AFCA Division II Coaches Poll",2,134,"Minnesota Duluth","Northern Sun",0,734
2014,"regular",14,"AFCA Division II Coaches Poll",3,2331,"Lenoir-Rhyne","South Atlantic",1,713
