brewery_id,Brewery_Name,Brewery_City,Brewery_State,ABV,IBU,Beer_Name,Beer_Style,Beer_Ounces
300,Boston Beer Company,Boston,MA,0.053,15,Samuel Adams Octoberfest,Märzen / Oktoberfest,12
300,Boston Beer Company,Boston,MA,0.049,30,Boston Lager,Vienna Lager,12
300,Boston Beer Company,Boston,MA,0.049,30,Boston Lager,Vienna Lager,16
300,Boston Beer Company,Boston,MA,0.056,NA,Samuel Adams Winter Lager,Bock,12
300,Boston Beer Company,Boston,MA,0.055,NA,Cold Snap,Witbier,12
300,Boston Beer Company,Boston,MA,0.065,45,Rebel IPA,American IPA,16
300,Boston Beer Company,Boston,MA,0.045,8,Porch Rocker,Radler,12
301,Old Forge Brewing Company,Danville,PA,0.048,NA,Endless Summer Ale (2011),American Pale Wheat Ale,16
301,Old Forge Brewing Company,Danville,PA,0.055,NA,T-Rail Pale Ale,American Pale Ale (APA),16
301,Old Forge Brewing Company,Danville,PA,0.075,NA,Overbite IPA,American IPA,16
301,Old Forge Brewing Company,Danville,PA,0.065,NA,Celestial Blonde Ale,American Blonde Ale,16
301,Old Forge Brewing Company,Danville,PA,0.045,NA,Endless Sun Ale,American Pale Wheat Ale,16
301,Old Forge Brewing Company,Danville,PA,0.046,20,Old Forge Pumpkin Ale,Pumpkin Ale,16
301,Old Forge Brewing Company,Danville,PA,0.055,NA,Plowshare Porter,American Porter,16
301,Old Forge Brewing Company,Danville,PA,0.068,NA,Resolution Rye Stout,American Stout,16
301,Old Forge Brewing Company,Danville,PA,0.065,65,Falling Down Brown Ale,American Brown Ale,16
301,Old Forge Brewing Company,Danville,PA,0.06,NA,Hopsmith Pale Lager,American Pale Lager,16
302,Utah Brewers Cooperative,Salt Lake City,UT,0.04,NA,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.09,75,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.04,NA,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.06,NA,Wasatch Ghostrider White IPA (2014),American White IPA,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.06,NA,Wasatch Ghostrider White IPA,American White IPA,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.08,NA,Devastator Double Bock,Doppelbock,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.09,75,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12
302,Utah Brewers Cooperative,Salt Lake City,UT,0.04,NA,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12
303,Magic Hat Brewing Company,South Burlington,VT,0.051,20,#9,Fruit / Vegetable Beer,12
303,Magic Hat Brewing Company,South Burlington,VT,0.055,13,Elder Betty,Hefeweizen,12
303,Magic Hat Brewing Company,South Burlington,VT,0.051,20,#9,Fruit / Vegetable Beer,16
304,Blue Hills Brewery,Canton,MA,0.08,80,Quarter Mile Double IPA,American Double / Imperial IPA,12
305,Night Shift Brewing,Everett,MA,0.055,NA,Marblehead,American Amber / Red Ale,16
306,Beach Brewing Company,Virginia Beach,VA,0.088,108,Hoptopus Double IPA,American Double / Imperial IPA,16
307,Payette Brewing Company,Garden City,ID,0.055,25,Mutton Buster,American Brown Ale,12
307,Payette Brewing Company,Garden City,ID,0.048,35,Payette Pale Ale,American Pale Ale (APA),12
307,Payette Brewing Company,Garden City,ID,0.044,NA,North Fork Lager,American Pale Lager,12
307,Payette Brewing Company,Garden City,ID,0.062,65,Outlaw IPA,American IPA,12
307,Payette Brewing Company,Garden City,ID,0.042,35,Rodeo Rye Pale Ale,American Pale Ale (APA),12
308,Brew Bus Brewing,Tampa,FL,0.055,28,Are Wheat There Yet?,American Pale Wheat Ale,12
308,Brew Bus Brewing,Tampa,FL,0.05,21,Rollin Dirty Red Ale,Irish Red Ale,12
308,Brew Bus Brewing,Tampa,FL,0.072,60,Last Stop IPA,American IPA,12
308,Brew Bus Brewing,Tampa,FL,0.05,NA,"You're My Boy, Blue",Fruit / Vegetable Beer,12
309,Sockeye Brewing Company,Boise,ID,0.063,100,Dagger Falls IPA,American IPA,12
309,Sockeye Brewing Company,Boise,ID,0.084,90,Winterfest,American Strong Ale,16
309,Sockeye Brewing Company,Boise,ID,0.057,NA,Power House Porter,American Porter,12
309,Sockeye Brewing Company,Boise,ID,0.046,12,Woolybugger Wheat,American Pale Wheat Ale,12
309,Sockeye Brewing Company,Boise,ID,0.052,32,Hell-Diver Pale Ale,American Pale Ale (APA),12
309,Sockeye Brewing Company,Boise,ID,0.043,NA,Galena Golden,American Blonde Ale,12
309,Sockeye Brewing Company,Boise,ID,0.099,100,Old Devil's Tooth,American Barleywine,12
309,Sockeye Brewing Company,Boise,ID,0.064,NA,Sockeye Maibock,Maibock / Helles Bock,12
309,Sockeye Brewing Company,Boise,ID,0.05,NA,Sockeye Belgian Style Summer Ale,Witbier,16
309,Sockeye Brewing Company,Boise,ID,0.055,NA,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16
309,Sockeye Brewing Company,Boise,ID,0.099,NA,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12
309,Sockeye Brewing Company,Boise,ID,0.079,NA,Hopnoxious Imperial IPA,American Double / Imperial IPA,12
309,Sockeye Brewing Company,Boise,ID,0.06,NA,Socktoberfest,Märzen / Oktoberfest,16
309,Sockeye Brewing Company,Boise,ID,0.063,100,Dagger Falls IPA,American IPA,12
309,Sockeye Brewing Company,Boise,ID,0.063,100,Dagger Falls IPA,American IPA,12
309,Sockeye Brewing Company,Boise,ID,0.092,NA,Double Dagger Imperial IPA,American Double / Imperial IPA,12
309,Sockeye Brewing Company,Boise,ID,0.05,NA,Thanksgiving Ale,Kölsch,12
310,Pine Street Brewery,San Francisco,CA,0.05,NA,Atom Splitter Pale Ale,American Pale Ale (APA),12
310,Pine Street Brewery,San Francisco,CA,0.05,NA,Black Bay Milk Stout,Milk / Sweet Stout,12
311,Dirty Bucket Brewing Company,Woodinville,WA,0.065,72,Filthy Hoppin' IPA,American IPA,16
312,Jackalope Brewing Company,Nashville,TN,0.055,37,Thunder Ann,American Pale Ale (APA),12
313,Slanted Rock Brewing Company,Meridian,ID,0.071,92,Initial Point India Pale Ale,American IPA,12
313,Slanted Rock Brewing Company,Meridian,ID,0.058,39,Iron Butt Red Ale,American Amber / Red Ale,12
314,Piney River Brewing Company,Bucryus,MO,0.07,70,Missouri Mule India Pale Ale,American IPA,16
314,Piney River Brewing Company,Bucryus,MO,0.055,20,McKinney Eddy Amber Ale,American Amber / Red Ale,16
314,Piney River Brewing Company,Bucryus,MO,0.045,18,Black Walnut Wheat,American Dark Wheat Ale,16
314,Piney River Brewing Company,Bucryus,MO,0.055,25,Old Tom Porter,American Porter,16
314,Piney River Brewing Company,Bucryus,MO,0.045,18,Float Trip Ale,American Blonde Ale,16
314,Piney River Brewing Company,Bucryus,MO,0.06,24,Sweet Potato Ale,Fruit / Vegetable Beer,16
314,Piney River Brewing Company,Bucryus,MO,0.07,NA,Masked Bandit IPA,American Black Ale,16
314,Piney River Brewing Company,Bucryus,MO,0.06,20,Hot Date Ale,Chile Beer,16
315,Cutters Brewing Company,Avon,IN,0.063,NA,Half Court IPA,American IPA,16
315,Cutters Brewing Company,Avon,IN,0.08,NA,Floyd's Folly,Scottish Ale,16
315,Cutters Brewing Company,Avon,IN,0.054,NA,Monon Wheat,Witbier,16
315,Cutters Brewing Company,Avon,IN,0.049,NA,Lost River Blonde Ale,American Blonde Ale,16
316,Iron Hill Brewery & Restaurant,Wilmington,DE,NA,NA,Appreciation Ale,American IPA,16
317,Marshall Wharf Brewing Company,Belfast,ME,0.097,NA,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,16
317,Marshall Wharf Brewing Company,Belfast,ME,0.063,NA,Ace Hole American Pale Ale,American Pale Ale (APA),16
317,Marshall Wharf Brewing Company,Belfast,ME,0.099,NA,Sexy Chaos,Russian Imperial Stout,16
317,Marshall Wharf Brewing Company,Belfast,ME,0.05,NA,Tug Pale Ale,American Pale Ale (APA),16
317,Marshall Wharf Brewing Company,Belfast,ME,0.072,NA,Toughcats IPA,American IPA,16
318,Banner Beer Company,Williamsburg,MA,0.035,45,Banner American Ale,American Amber / Red Ale,12
318,Banner Beer Company,Williamsburg,MA,0.045,20,Banner American Rye,Rye Beer,12
318,Banner Beer Company,Williamsburg,MA,0.045,NA,All Nighter Ale,Extra Special / Strong Bitter (ESB),12
319,Dick's Brewing Company,Centralia,WA,0.045,NA,12 Man Pale Ale,American Pale Ale (APA),12
320,Claremont Craft Ales,Claremont,CA,0.067,60,Jacaranada Rye IPA,American IPA,16
321,Rivertown Brewing Company,Lockland,OH,0.055,60,Hop Bomber Rye Pale Ale,American Pale Ale (APA),16
321,Rivertown Brewing Company,Lockland,OH,0.05,55,Lil SIPA,American IPA,16
322,Voodoo Brewery,Meadville,PA,0.075,85,Pilzilla,American Double / Imperial Pilsner,12
322,Voodoo Brewery,Meadville,PA,0.073,85,Good Vibes IPA,American IPA,12
322,Voodoo Brewery,Meadville,PA,0.092,25,Gran Met,Belgian Strong Pale Ale,12
322,Voodoo Brewery,Meadville,PA,0.075,31,Wynona's Big Brown Ale,American Brown Ale,12
322,Voodoo Brewery,Meadville,PA,0.079,23,White Magick of the Sun,Witbier,12
322,Voodoo Brewery,Meadville,PA,0.092,25,Voodoo Love Child,Tripel,12
323,D.L. Geary Brewing Company,Portland,ME,0.06,NA,Geary's Summer Ale,Kölsch,12
323,D.L. Geary Brewing Company,Portland,ME,0.045,NA,Geary's Pale Ale,English Pale Ale,12
324,Pisgah Brewing Company,Black Mountain,NC,0.057,31,Pisgah Pale Ale,American Pale Ale (APA),12
324,Pisgah Brewing Company,Black Mountain,NC,0.069,51,GreyBeard™ IPA,American IPA,12
325,Neshaminy Creek Brewing Company,Croydon,PA,0.048,NA,Trauger Pilsner,German Pilsener,12
325,Neshaminy Creek Brewing Company,Croydon,PA,0.066,NA,County Line IPA,American IPA,12
326,Morgan Street Brewery,Saint Louis,MO,0.05,35,Golden Pilsner,German Pilsener,12
326,Morgan Street Brewery,Saint Louis,MO,0.046,24,Black Bear Dark Lager,Schwarzbier,12
326,Morgan Street Brewery,Saint Louis,MO,0.047,14,Honey Wheat,American Pale Wheat Ale,12
326,Morgan Street Brewery,Saint Louis,MO,0.049,24,Morgan Street Oktoberfest,Märzen / Oktoberfest,12
326,Morgan Street Brewery,Saint Louis,MO,0.056,18,When Helles Freezes Over,Munich Helles Lager,12
327,Half Acre Beer Company,Chicago,IL,0.052,NA,Daisy Cutter Pale Ale,American Pale Ale (APA),16
327,Half Acre Beer Company,Chicago,IL,0.042,NA,Gossamer Golden Ale,American Blonde Ale,16
327,Half Acre Beer Company,Chicago,IL,0.06,NA,Over Ale,American Brown Ale,16
327,Half Acre Beer Company,Chicago,IL,0.06,NA,Meat Wave,English India Pale Ale (IPA),16
327,Half Acre Beer Company,Chicago,IL,0.055,NA,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16
327,Half Acre Beer Company,Chicago,IL,0.057,NA,Pony Pilsner,German Pilsener,16
327,Half Acre Beer Company,Chicago,IL,0.08,NA,Guest Lager,American Double / Imperial Pilsner,16
327,Half Acre Beer Company,Chicago,IL,0.07,NA,Heyoka IPA,American IPA,16
328,The Just Beer Project,Burlington,VT,0.046,45,Just IPA,American IPA,12
329,The Bronx Brewery,Bronx,NY,0.063,50,Bronx Pale Ale,American Pale Ale (APA),16
329,The Bronx Brewery,Bronx,NY,0.057,46,Bronx Black Pale Ale,American Black Ale,16
329,The Bronx Brewery,Bronx,NY,0.052,16,Bronx Summer Pale Ale,American Pale Ale (APA),16
330,Dead Armadillo Craft Brewing,Tulsa,OK,0.063,37,Dead Armadillo Amber Ale,American Amber / Red Ale,12
331,Catawba Brewing Company,Morganton,NC,0.056,NA,Farmer Ted's Farmhouse Cream Ale,Cream Ale,12
331,Catawba Brewing Company,Morganton,NC,0.052,NA,Firewater India Pale Ale,American IPA,12
331,Catawba Brewing Company,Morganton,NC,0.047,NA,White Zombie Ale,Witbier,12
331,Catawba Brewing Company,Morganton,NC,0.07,NA,King Winterbolt Winter Ale,Winter Warmer,12
331,Catawba Brewing Company,Morganton,NC,0.047,NA,White Zombie Ale,Witbier,12
331,Catawba Brewing Company,Morganton,NC,0.052,NA,Firewater India Pale Ale,American IPA,12
331,Catawba Brewing Company,Morganton,NC,0.056,NA,Farmer Ted's Cream Ale,Cream Ale,12
332,La Cumbre Brewing Company,Albuquerque,NM,0.072,100,Elevated IPA,American IPA,16
332,La Cumbre Brewing Company,Albuquerque,NM,0.054,15,A Slice of Hefen,Hefeweizen,16
333,David's Ale Works,Diamond Springs,CA,0.05,NA,Sprocket Pale Ale (2006),American Pale Ale (APA),12
333,David's Ale Works,Diamond Springs,CA,0.05,NA,Sprocket Blonde Ale (2006),American Blonde Ale,12
334,The Traveler Beer Company,Burlington,VT,0.044,NA,Curious Traveler Shandy,Shandy,12
335,Fargo Brewing Company,Fargo,ND,0.067,70,Wood Chipper India Pale Ale,American IPA,12
335,Fargo Brewing Company,Fargo,ND,0.045,19,Stone's Throw IPA,Scottish Ale,12
335,Fargo Brewing Company,Fargo,ND,0.05,32,Iron Horse Pale Ale,American Pale Ale (APA),12
336,Big Sky Brewing Company,Missoula,MT,0.051,26,Moose Drool Brown Ale (2009),American Brown Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.05,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.05,40,Scape Goat Pale Ale (2010),English Pale Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.047,NA,Summer Honey,American Blonde Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.062,65,Big Sky IPA (2012),American IPA,12
336,Big Sky Brewing Company,Missoula,MT,0.05,35,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.051,26,Moose Drool Brown Ale (2011),American Brown Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.072,60,Powder Hound Winter Ale,English Strong Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.051,26,Moose Drool Brown Ale,American Brown Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.05,35,Montana Trout Slayer Ale,American Pale Wheat Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.05,40,Scape Goat Pale Ale,English Pale Ale,12
336,Big Sky Brewing Company,Missoula,MT,0.062,65,Big Sky IPA,American IPA,12
337,Nebraska Brewing Company,Papillion,NE,0.057,29,Cardinal Pale Ale,American Pale Ale (APA),12
337,Nebraska Brewing Company,Papillion,NE,0.048,15,Brunette Nut Brown Ale,English Brown Ale,12
337,Nebraska Brewing Company,Papillion,NE,0.048,10,EOS Hefeweizen,Hefeweizen,12
337,Nebraska Brewing Company,Papillion,NE,0.065,65,Nebraska India Pale Ale,American IPA,12
337,Nebraska Brewing Company,Papillion,NE,0.061,11,Wick For Brains,Pumpkin Ale,12
338,Uncle John's Fruit House Winery,St. John's,MI,0.065,NA,Draught Hard Apple Cider,Cider,16
338,Uncle John's Fruit House Winery,St. John's,MI,0.065,NA,Uncle John's Apricot Apple Cider,Cider,16
338,Uncle John's Fruit House Winery,St. John's,MI,0.065,NA,Uncle John's Apple Cherry Cider,Cider,16
339,Wormtown Brewery,Worcester,MA,0.065,69,Be Hoppy IPA,American IPA,16
340,Due South Brewing Company,Boynton Beach,FL,0.061,64,Category 3 IPA,American IPA,12
341,Palisade Brewing Company,Palisade,CO,0.053,NA,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12
341,Palisade Brewing Company,Palisade,CO,0.048,NA,Hula Hoppie Session IPA,American IPA,12
342,KelSo Beer Company,Brooklyn,NY,0.055,23,KelSo Pilsner,Czech Pilsener,12
342,KelSo Beer Company,Brooklyn,NY,0.06,64,KelSo India Pale Ale,American IPA,12
342,KelSo Beer Company,Brooklyn,NY,0.057,19,KelSo Nut Brown Lager,Euro Dark Lager,12
343,Hardywood Park Craft Brewery,Richmond,VA,0.056,55,Capital Trail Pale Ale,American Pale Ale (APA),12
343,Hardywood Park Craft Brewery,Richmond,VA,0.044,18,Hardywood Cream Ale,Cream Ale,12
343,Hardywood Park Craft Brewery,Richmond,VA,0.075,70,The Great Return,American IPA,16
344,Wolf Hills Brewing Company,Abingdon,VA,0.059,135,Troopers Alley IPA,American IPA,12
345,Lavery Brewing Company,Erie,PA,0.056,70,Duluchan India Pale Ale,American IPA,12
345,Lavery Brewing Company,Erie,PA,0.064,95,Madra Allta,American IPA,12
346,Manzanita Brewing Company,Santee,CA,0.066,44,Manzanita Pale Ale,American Pale Ale (APA),12
346,Manzanita Brewing Company,Santee,CA,0.095,49,Gillespie Brown Ale,American Brown Ale,12
346,Manzanita Brewing Company,Santee,CA,0.06,25,Riverwalk Blonde Ale,American Blonde Ale,12
346,Manzanita Brewing Company,Santee,CA,0.08,88,Manzanita IPA,American IPA,12
346,Manzanita Brewing Company,Santee,CA,0.099,93,Chaotic Double IPA,American Double / Imperial IPA,12
347,Fullsteam Brewery,Durham,NC,0.05,NA,Cack-A-Lacky,American Pale Ale (APA),12
348,Four Horsemen Brewing Company,South Bend,IN,0.04,NA,Leprechaun Lager,American Pale Lager,12
349,Hinterland Brewery,Green Bay,WI,0.042,NA,White Cap White IPA,American White IPA,16
350,Central Coast Brewing Company,San Luis Obispo,CA,0.075,77,Catch 23,American Black Ale,16
350,Central Coast Brewing Company,San Luis Obispo,CA,0.095,99,Terrace Hill Double IPA,American Double / Imperial IPA,16
350,Central Coast Brewing Company,San Luis Obispo,CA,0.072,85,Lucky Day IPA,American IPA,16
350,Central Coast Brewing Company,San Luis Obispo,CA,0.051,15,Chai Ale,Herbed / Spiced Beer,16
351,Westfield River Brewing Company,Westfield,MA,0.058,55,Charlie in the Rye,American IPA,12
351,Westfield River Brewing Company,Westfield,MA,0.052,NA,Pop's Old Fashioned Lager,American Amber / Red Lager,12
351,Westfield River Brewing Company,Westfield,MA,0.057,22,Westfield Octoberfest,Märzen / Oktoberfest,12
352,Elevator Brewing Company,Columbus,OH,0.057,NA,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),16
353,Aslan Brewing Company,Bellingham,WA,0.077,NA,Aslan Amber,American Amber / Red Ale,16
353,Aslan Brewing Company,Bellingham,WA,0.077,NA,Aslan IPA,American IPA,16
353,Aslan Brewing Company,Bellingham,WA,0.048,NA,Aslan Kölsch,Kölsch,16
354,Kulshan Brewery,Bellingham,WA,0.08,NA,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,16
355,Pikes Peak Brewing Company,Monument,CO,0.07,75,Elephant Rock IPA,American IPA,12
355,Pikes Peak Brewing Company,Monument,CO,0.073,NA,Devils Head Red Ale,American Amber / Red Ale,16
355,Pikes Peak Brewing Company,Monument,CO,0.056,NA,Local 5 Pale Ale,American Pale Ale (APA),16
356,Manayunk Brewing Company,Philadelphia,PA,0.085,85,Dreamin' Double IPA,American Double / Imperial IPA,12
356,Manayunk Brewing Company,Philadelphia,PA,0.06,14,Schuylkill Punch,Fruit / Vegetable Beer,12
356,Manayunk Brewing Company,Philadelphia,PA,0.09,30,Monk from the 'Yunk,Tripel,12
356,Manayunk Brewing Company,Philadelphia,PA,0.05,18,Summer Paradise,American Pale Wheat Ale,12
356,Manayunk Brewing Company,Philadelphia,PA,0.055,NA,Yunkin' Punkin',Pumpkin Ale,12
356,Manayunk Brewing Company,Philadelphia,PA,0.055,NA,Manayunk IPA,American IPA,12
356,Manayunk Brewing Company,Philadelphia,PA,0.045,21,Belgian Style Session Ale,Belgian Pale Ale,12
356,Manayunk Brewing Company,Philadelphia,PA,0.067,NA,Manayunk Oktoberfest,Märzen / Oktoberfest,12
356,Manayunk Brewing Company,Philadelphia,PA,0.072,NA,Festivus (1),Winter Warmer,12
357,Buckeye Brewing,Cleveland,OH,0.053,NA,Cleveland Beer Week 2013,Munich Helles Lager,16
358,Daredevil Brewing Company,Shelbyville,IN,0.072,NA,Lift Off IPA,American IPA,16
359,NoDa Brewing Company,Charlotte,NC,0.072,80,Hop Drop 'N Roll IPA,American IPA,16
359,NoDa Brewing Company,Charlotte,NC,0.051,31,Jam Session,American Pale Ale (APA),16
360,Aviator Brewing Company,Fuquay-Varina,NC,0.061,41,Hot Rod Red,American Amber / Red Ale,12
360,Aviator Brewing Company,Fuquay-Varina,NC,0.092,5,Devils Tramping Ground Tripel,Tripel,12
360,Aviator Brewing Company,Fuquay-Varina,NC,0.067,NA,Hog Wild India Pale Ale,American IPA,12
360,Aviator Brewing Company,Fuquay-Varina,NC,0.048,23,Mad Beach,American Pale Wheat Ale,12
360,Aviator Brewing Company,Fuquay-Varina,NC,0.072,22,OktoberBeast,Märzen / Oktoberfest,12
360,Aviator Brewing Company,Fuquay-Varina,NC,0.062,17,Pumpkin Beast,Pumpkin Ale,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.056,41,Paddy Pale Ale,American Pale Ale (APA),12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.045,NA,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.06,23,Jack Stout,Oatmeal Stout,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.042,13,Wild Onion Summer Wit,Witbier,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.082,100,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.082,100,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.052,27,Phat Chance,American Blonde Ale,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.05,NA,Big Bowl Blonde Ale,American Brown Ale,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.045,NA,Pumpkin Ale,Pumpkin Ale,12
361,Wild Onion Brewing Company,Lake Barrington,IL,0.082,100,Hop Slayer Double IPA,American Double / Imperial IPA,12
362,Hilliard's Beer,Seattle,WA,0.066,30,Hilliard's Saison,Saison / Farmhouse Ale,16
362,Hilliard's Beer,Seattle,WA,0.055,60,Hilliard's Amber Ale,American Amber / Red Ale,16
362,Hilliard's Beer,Seattle,WA,0.049,20,Hilliard's Blonde,American Blonde Ale,16
